r,rr,trtype,t,Value
p70,p81,AC,2047,3093.619
p70,p81,AC,2050,3093.619
p71,p54,AC,2010,12.851
p71,p54,AC,2015,12.851
p71,p54,AC,2020,12.851
p71,p54,AC,2023,12.851
p71,p54,AC,2026,12.851
p71,p54,AC,2029,12.851
p71,p54,AC,2032,12.851
p71,p54,AC,2035,12.851
p71,p54,AC,2038,12.851
p71,p54,AC,2041,12.851
p71,p54,AC,2044,12.851
p71,p54,AC,2047,12.851
p71,p54,AC,2050,12.851
p71,p70,AC,2010,2017.281
p71,p70,AC,2015,2017.281
p71,p70,AC,2020,2017.281
p71,p70,AC,2023,2017.281
p71,p70,AC,2026,2017.281
p71,p70,AC,2029,2017.281
p71,p70,AC,2032,2017.281
p71,p70,AC,2035,2017.281
p71,p70,AC,2038,2017.281
p71,p70,AC,2041,2017.281
p71,p70,AC,2044,2017.281
p71,p70,AC,2047,2017.281
p71,p70,AC,2050,2017.281
p71,p72,AC,2010,1072.0
p71,p72,AC,2015,1072.0
p71,p72,AC,2020,1072.0
p71,p72,AC,2023,1072.0
p71,p72,AC,2026,1072.0
p71,p72,AC,2029,1072.0
p71,p72,AC,2032,1955.0
p71,p72,AC,2035,1955.0
p71,p72,AC,2038,1955.0
p71,p72,AC,2041,1955.0
p71,p72,AC,2044,1955.0
p71,p72,AC,2047,1955.0
p71,p72,AC,2050,1955.0
p71,p81,AC,2010,1515.481
p71,p81,AC,2015,1515.481
p71,p81,AC,2020,1515.481
p71,p81,AC,2023,1515.481
p71,p81,AC,2026,1515.481
p71,p81,AC,2029,1515.481
p71,p81,AC,2032,1515.481
p71,p81,AC,2035,1515.481
p71,p81,AC,2038,1515.481
p71,p81,AC,2041,1515.481
p71,p81,AC,2044,1515.481
p71,p81,AC,2047,1515.481
p71,p81,AC,2050,1515.481
p72,p54,AC,2010,956.0
p72,p54,AC,2015,956.0
p72,p54,AC,2020,956.0
p72,p54,AC,2023,956.0
p72,p54,AC,2026,956.0
p72,p54,AC,2029,956.0
p72,p54,AC,2032,956.0
p72,p54,AC,2035,956.0
p72,p54,AC,2038,956.0
p72,p54,AC,2041,956.0
p72,p54,AC,2044,956.0
p72,p54,AC,2047,956.0
p72,p54,AC,2050,956.0
p72,p55,AC,2010,115.352
p72,p55,AC,2015,115.352
p72,p55,AC,2020,115.352
p72,p55,AC,2023,115.352
p72,p55,AC,2026,115.352
p72,p55,AC,2029,115.352
p72,p55,AC,2032,115.352
p72,p55,AC,2035,115.352
p72,p55,AC,2038,115.352
p72,p55,AC,2041,115.352
p72,p55,AC,2044,115.352
p72,p55,AC,2047,115.352
p72,p55,AC,2050,115.352
p72,p71,AC,2010,1072.0
p72,p71,AC,2015,1072.0
p72,p71,AC,2020,1072.0
p72,p71,AC,2023,1072.0
p72,p71,AC,2026,1072.0
p72,p71,AC,2029,1072.0
p72,p71,AC,2032,1955.0
p72,p71,AC,2035,1955.0
p72,p71,AC,2038,1955.0
p72,p71,AC,2041,1955.0
p72,p71,AC,2044,1955.0
p72,p71,AC,2047,1955.0
p72,p71,AC,2050,1955.0
p72,p73,AC,2010,2075.873
p72,p73,AC,2015,2075.873
p72,p73,AC,2020,2075.873
p72,p73,AC,2023,2075.873
p72,p73,AC,2026,2075.873
p72,p73,AC,2029,2075.873
p72,p73,AC,2032,2075.873
p72,p73,AC,2035,2075.873
p72,p73,AC,2038,2075.873
p72,p73,AC,2041,2075.873
p72,p73,AC,2044,2075.873
p72,p73,AC,2047,2075.873
p72,p73,AC,2050,2075.873
p72,p81,AC,2010,3965.588
p72,p81,AC,2015,3965.588
p72,p81,AC,2020,3965.588
p72,p81,AC,2023,3965.588
p72,p81,AC,2026,3965.588
p72,p81,AC,2029,3965.588
p72,p81,AC,2032,9344.588
p72,p81,AC,2035,9344.588
p72,p81,AC,2038,9344.588
p72,p81,AC,2041,9344.588
p72,p81,AC,2044,9344.588
p72,p81,AC,2047,9344.588
p72,p81,AC,2050,9344.588
p72,p84,AC,2010,1195.0
p72,p84,AC,2015,1195.0
p72,p84,AC,2020,1195.0
p72,p84,AC,2023,1195.0
p72,p84,AC,2026,1195.0
p72,p84,AC,2029,1195.0
p72,p84,AC,2032,1195.0
p72,p84,AC,2035,1195.0
p72,p84,AC,2038,1195.0
p72,p84,AC,2041,1195.0
p72,p84,AC,2044,1195.0
p72,p84,AC,2047,1195.0
p72,p84,AC,2050,1195.0
p73,p72,AC,2010,1817.44
p73,p72,AC,2015,1817.44
p73,p72,AC,2020,1817.44
p73,p72,AC,2023,1817.44
p73,p72,AC,2026,1817.44
p73,p72,AC,2029,1817.44
p73,p72,AC,2032,1817.44
p73,p72,AC,2035,1817.44
p73,p72,AC,2038,1817.44
p73,p72,AC,2041,1817.44
p73,p72,AC,2044,1817.44
p73,p72,AC,2047,1817.44
p73,p72,AC,2050,1817.44
p73,p84,AC,2010,1666.034
p73,p84,AC,2015,1666.034
p73,p84,AC,2020,1666.034
p73,p84,AC,2023,1666.034
p73,p84,AC,2026,1666.034
p73,p84,AC,2029,1666.034
p73,p84,AC,2032,1666.034
p73,p84,AC,2035,1666.034
p73,p84,AC,2038,1666.034
p73,p84,AC,2041,1666.034
p73,p84,AC,2044,1666.034
p73,p84,AC,2047,1666.034
p73,p84,AC,2050,1666.034
p74,p46,AC,2010,1.454
p74,p46,AC,2015,1.454
p74,p46,AC,2020,1.454
p74,p46,AC,2023,1.454
p74,p46,AC,2026,1.454
p74,p46,AC,2029,1.454
p74,p46,AC,2032,1.454
p74,p46,AC,2035,1.454
p74,p46,AC,2038,1.454
p74,p46,AC,2041,1.454
p74,p46,AC,2044,1.454
p74,p46,AC,2047,1.454
p74,p46,AC,2050,1.454
p74,p75,AC,2010,850.332
p74,p75,AC,2015,850.332
p74,p75,AC,2020,850.332
p74,p75,AC,2023,850.332
p74,p75,AC,2026,850.332
p74,p75,AC,2029,850.332
p74,p75,AC,2032,850.332
p74,p75,AC,2035,865.480656
p74,p75,AC,2038,865.480656
p74,p75,AC,2041,933.05402
p74,p75,AC,2044,933.05402
p74,p75,AC,2047,1528.554018
p74,p75,AC,2050,1528.554018
p74,p103,AC,2010,118.19
p74,p103,AC,2015,118.19
p74,p103,AC,2020,118.19
p74,p103,AC,2023,118.19
p74,p103,AC,2026,118.19
p74,p103,AC,2029,118.19
p74,p103,AC,2032,118.19
p74,p103,AC,2035,118.19
p74,p103,AC,2038,118.19
p74,p103,AC,2041,118.19
p74,p103,AC,2044,118.19
p74,p103,AC,2047,118.19
p74,p103,AC,2050,118.19
p75,p46,AC,2010,1092.0
p75,p46,AC,2015,1092.0
p75,p46,AC,2020,1092.0
p75,p46,AC,2023,1092.0
p75,p46,AC,2026,1092.0
p75,p46,AC,2029,1092.0
p75,p46,AC,2032,1092.0
p75,p46,AC,2035,1092.0
p75,p46,AC,2038,1092.0
p75,p46,AC,2041,1092.0
p75,p46,AC,2044,1092.0
p75,p46,AC,2047,1092.0
p75,p46,AC,2050,1092.0
p75,p74,AC,2010,408.207
p75,p74,AC,2015,408.207
p75,p74,AC,2020,408.207
p75,p74,AC,2023,408.207
p75,p74,AC,2026,408.207
p75,p74,AC,2029,408.207
p75,p74,AC,2032,408.207
p75,p74,AC,2035,423.355656
p75,p74,AC,2038,423.355656
p75,p74,AC,2041,490.92902
p75,p74,AC,2044,490.92902
p75,p74,AC,2047,1086.429018
p75,p74,AC,2050,1086.429018
p75,p76,AC,2010,3663.204
p75,p76,AC,2015,3663.204
p75,p76,AC,2020,3663.204
p75,p76,AC,2023,3663.204
p75,p76,AC,2026,3663.204
p75,p76,AC,2029,3663.204
p75,p76,AC,2032,4942.204
p75,p76,AC,2035,4942.204
p75,p76,AC,2038,4942.204
p75,p76,AC,2041,4942.204
p75,p76,AC,2044,4942.204
p75,p76,AC,2047,4942.204
p75,p76,AC,2050,4942.204
p75,p79,AC,2010,858.315
p75,p79,AC,2015,858.315
p75,p79,AC,2020,858.315
p75,p79,AC,2023,858.315
p75,p79,AC,2026,858.315
p75,p79,AC,2029,858.315
p75,p79,AC,2032,858.315
p75,p79,AC,2035,858.315
p75,p79,AC,2038,858.315
p75,p79,AC,2041,858.315
p75,p79,AC,2044,858.315
p75,p79,AC,2047,858.315
p75,p79,AC,2050,858.315
p76,p43,AC,2035,3139.0
p76,p43,AC,2038,3139.0
p76,p43,AC,2041,3139.0
p76,p43,AC,2044,3139.0
p76,p43,AC,2047,3139.0
p76,p43,AC,2050,3139.0
p76,p46,AC,2010,1195.1
p76,p46,AC,2015,1195.1
p76,p46,AC,2020,1195.1
p76,p46,AC,2023,1195.1
p76,p46,AC,2026,1195.1
p76,p46,AC,2029,1195.1
p76,p46,AC,2032,1195.1
p76,p46,AC,2035,1195.1
p76,p46,AC,2038,1195.1
p76,p46,AC,2041,1195.1
p76,p46,AC,2044,1195.1
p76,p46,AC,2047,1195.1
p76,p46,AC,2050,1195.1
p76,p75,AC,2010,2499.118
p76,p75,AC,2015,2499.118
p76,p75,AC,2020,2499.118
p76,p75,AC,2023,2499.118
p76,p75,AC,2026,2499.118
p76,p75,AC,2029,2499.118
p76,p75,AC,2032,3778.118
p76,p75,AC,2035,3778.118
p76,p75,AC,2038,3778.118
p76,p75,AC,2041,3778.118
p76,p75,AC,2044,3778.118
p76,p75,AC,2047,3778.118
p76,p75,AC,2050,3778.118
p76,p77,AC,2010,337.803
p76,p77,AC,2015,337.803
p76,p77,AC,2020,337.803
p76,p77,AC,2023,337.803
p76,p77,AC,2026,337.803
p76,p77,AC,2029,337.803
p76,p77,AC,2032,337.803
p76,p77,AC,2035,337.803
p76,p77,AC,2038,337.803
p76,p77,AC,2041,337.803
p76,p77,AC,2044,337.803
p76,p77,AC,2047,337.803
p76,p77,AC,2050,337.803
p76,p78,AC,2010,2862.0
p76,p78,AC,2015,2862.0
p76,p78,AC,2020,2862.0
p76,p78,AC,2023,2862.0
p76,p78,AC,2026,2862.0
p76,p78,AC,2029,2862.0
p76,p78,AC,2032,2862.0
p76,p78,AC,2035,3983.0
p76,p78,AC,2038,3983.0
p76,p78,AC,2041,3983.0
p76,p78,AC,2044,3983.0
p76,p78,AC,2047,3983.0
p76,p78,AC,2050,3983.0
p76,p79,AC,2010,1241.437
p76,p79,AC,2015,1241.437
p76,p79,AC,2020,1241.437
p76,p79,AC,2023,1241.437
p76,p79,AC,2026,1241.437
p76,p79,AC,2029,1241.437
p76,p79,AC,2032,1241.437
p76,p79,AC,2035,6071.437
p76,p79,AC,2038,6071.437
p76,p79,AC,2041,6071.437
p76,p79,AC,2044,6071.437
p76,p79,AC,2047,6071.437
p76,p79,AC,2050,6071.437
p77,p46,AC,2010,650.208
p77,p46,AC,2015,650.208
p77,p46,AC,2020,650.208
p77,p46,AC,2023,650.208
p77,p46,AC,2026,650.208
p77,p46,AC,2029,650.208
p77,p46,AC,2032,650.208
p77,p46,AC,2035,650.208
p77,p46,AC,2038,650.208
p77,p46,AC,2041,650.208
p77,p46,AC,2044,650.208
p77,p46,AC,2047,650.208
p77,p46,AC,2050,650.208
p77,p68,AC,2010,235.571
p77,p68,AC,2015,235.571
p77,p68,AC,2020,235.571
p77,p68,AC,2023,235.571
p77,p68,AC,2026,235.571
p77,p68,AC,2029,235.571
p77,p68,AC,2032,235.571
p77,p68,AC,2035,235.571
p77,p68,AC,2038,235.571
p77,p68,AC,2041,235.571
p77,p68,AC,2044,235.571
p77,p68,AC,2047,235.571
p77,p68,AC,2050,235.571
p77,p69,AC,2010,433.158
p77,p69,AC,2015,433.158
p77,p69,AC,2020,433.158
p77,p69,AC,2023,433.158
p77,p69,AC,2026,433.158
p77,p69,AC,2029,433.158
p77,p69,AC,2032,433.158
p77,p69,AC,2035,433.158
p77,p69,AC,2038,433.158
p77,p69,AC,2041,433.158
p77,p69,AC,2044,433.158
p77,p69,AC,2047,433.158
p77,p69,AC,2050,433.158
p77,p70,AC,2010,1399.0
p77,p70,AC,2015,1399.0
p77,p70,AC,2020,1399.0
p77,p70,AC,2023,1399.0
p77,p70,AC,2026,1399.0
p77,p70,AC,2029,1399.0
p77,p70,AC,2032,1399.0
p77,p70,AC,2035,1399.0
p77,p70,AC,2038,1399.0
p77,p70,AC,2041,1399.0
p77,p70,AC,2044,1399.0
p77,p70,AC,2047,1399.0
p77,p70,AC,2050,1399.0
p77,p76,AC,2010,493.897
p77,p76,AC,2015,493.897
p77,p76,AC,2020,493.897
p77,p76,AC,2023,493.897
p77,p76,AC,2026,493.897
p77,p76,AC,2029,493.897
p77,p76,AC,2032,493.897
p77,p76,AC,2035,493.897
p77,p76,AC,2038,493.897
p77,p76,AC,2041,493.897
p77,p76,AC,2044,493.897
p77,p76,AC,2047,493.897
p77,p76,AC,2050,493.897
p77,p78,AC,2010,1265.622
p77,p78,AC,2015,1265.622
p77,p78,AC,2020,1265.622
p77,p78,AC,2023,1265.622
p77,p78,AC,2026,1265.622
p77,p78,AC,2029,1265.622
p77,p78,AC,2032,1265.622
p77,p78,AC,2035,1265.622
p77,p78,AC,2038,1265.622
p77,p78,AC,2041,1265.622
p77,p78,AC,2044,1265.622
p77,p78,AC,2047,1265.622
p77,p78,AC,2050,1265.622
p77,p80,AC,2010,10.99
p77,p80,AC,2015,10.99
p77,p80,AC,2020,10.99
p77,p80,AC,2023,10.99
p77,p80,AC,2026,10.99
p77,p80,AC,2029,10.99
p77,p80,AC,2032,10.99
p77,p80,AC,2035,10.99
p77,p80,AC,2038,10.99
p77,p80,AC,2041,10.99
p77,p80,AC,2044,10.99
p77,p80,AC,2047,10.99
p77,p80,AC,2050,10.99
p78,p46,AC,2010,1446.0
p78,p46,AC,2015,1446.0
p78,p46,AC,2020,1446.0
p78,p46,AC,2023,1446.0
p78,p46,AC,2026,1446.0
p78,p46,AC,2029,1446.0
p78,p46,AC,2032,1446.0
p78,p46,AC,2035,1446.0
p78,p46,AC,2038,1446.0
p78,p46,AC,2041,1446.0
p78,p46,AC,2044,1446.0
p78,p46,AC,2047,1446.0
p78,p46,AC,2050,1446.0
p78,p76,AC,2010,1242.961
p78,p76,AC,2015,1242.961
p78,p76,AC,2020,1242.961
p78,p76,AC,2023,1242.961
p78,p76,AC,2026,1242.961
p78,p76,AC,2029,1242.961
p78,p76,AC,2032,1242.961
p78,p76,AC,2035,2363.961
p78,p76,AC,2038,2363.961
p78,p76,AC,2041,2363.961
p78,p76,AC,2044,2363.961
p78,p76,AC,2047,2363.961
p78,p76,AC,2050,2363.961
p78,p77,AC,2010,1399.0
p78,p77,AC,2015,1399.0
p78,p77,AC,2020,1399.0
p78,p77,AC,2023,1399.0
p78,p77,AC,2026,1399.0
p78,p77,AC,2029,1399.0
p78,p77,AC,2032,1399.0
p78,p77,AC,2035,1399.0
p78,p77,AC,2038,1399.0
p78,p77,AC,2041,1399.0
p78,p77,AC,2044,1399.0
p78,p77,AC,2047,1399.0
p78,p77,AC,2050,1399.0
p78,p79,AC,2010,765.616
p78,p79,AC,2015,765.616
p78,p79,AC,2020,765.616
p78,p79,AC,2023,765.616
p78,p79,AC,2026,765.616
p78,p79,AC,2029,765.616
p78,p79,AC,2032,765.616
p78,p79,AC,2035,2044.616
p78,p79,AC,2038,2044.616
p78,p79,AC,2041,2044.616
p78,p79,AC,2044,2044.616
p78,p79,AC,2047,2044.616
p78,p79,AC,2050,2044.616
p78,p80,AC,2010,1898.241
p78,p80,AC,2015,1898.241
p78,p80,AC,2020,1898.241
p78,p80,AC,2023,1898.241
p78,p80,AC,2026,1898.241
p78,p80,AC,2029,1898.241
p78,p80,AC,2032,1898.241
p78,p80,AC,2035,1898.241
p78,p80,AC,2038,1898.241
p78,p80,AC,2041,1898.241
p78,p80,AC,2044,1898.241
p78,p80,AC,2047,1898.241
p78,p80,AC,2050,1898.241
p79,p75,AC,2010,954.0
p79,p75,AC,2015,954.0
p79,p75,AC,2020,954.0
p79,p75,AC,2023,954.0
p79,p75,AC,2026,954.0
p79,p75,AC,2029,954.0
p79,p75,AC,2032,954.0
p79,p75,AC,2035,954.0
p79,p75,AC,2038,954.0
p79,p75,AC,2041,954.0
p79,p75,AC,2044,954.0
p79,p75,AC,2047,954.0
p79,p75,AC,2050,954.0
p79,p76,AC,2010,1312.0
p79,p76,AC,2015,1312.0
p79,p76,AC,2020,1312.0
p79,p76,AC,2023,1312.0
p79,p76,AC,2026,1312.0
p79,p76,AC,2029,1312.0
p79,p76,AC,2032,1312.0
p79,p76,AC,2035,6142.0
p79,p76,AC,2038,6142.0
p79,p76,AC,2041,6142.0
p79,p76,AC,2044,6142.0
p79,p76,AC,2047,6142.0
p79,p76,AC,2050,6142.0
p79,p78,AC,2010,825.011
p79,p78,AC,2015,825.011
p79,p78,AC,2020,825.011
p79,p78,AC,2023,825.011
p79,p78,AC,2026,825.011
p79,p78,AC,2029,825.011
p79,p78,AC,2032,825.011
p79,p78,AC,2035,2104.011
p79,p78,AC,2038,2104.011
p79,p78,AC,2041,2104.011
p79,p78,AC,2044,2104.011
p79,p78,AC,2047,2104.011
p79,p78,AC,2050,2104.011
p79,p80,AC,2010,2722.432
p79,p80,AC,2015,2722.432
p79,p80,AC,2020,2722.432
p79,p80,AC,2023,2722.432
p79,p80,AC,2026,2722.432
p79,p80,AC,2029,2722.432
p79,p80,AC,2032,2722.432
p79,p80,AC,2035,7474.432
p79,p80,AC,2038,7474.432
p79,p80,AC,2041,7474.432
p79,p80,AC,2044,7474.432
p79,p80,AC,2047,7474.432
p79,p80,AC,2050,7474.432
p80,p70,AC,2010,36.501
p80,p70,AC,2015,36.501
p80,p70,AC,2020,36.501
p80,p70,AC,2023,36.501
p80,p70,AC,2026,36.501
p80,p70,AC,2029,36.501
p80,p70,AC,2032,36.501
p80,p70,AC,2035,3419.501
p80,p70,AC,2038,3419.501
p80,p70,AC,2041,3419.501
p80,p70,AC,2044,3419.501
p80,p70,AC,2047,3419.501
p80,p70,AC,2050,3419.501
p80,p77,AC,2010,55.141
p80,p77,AC,2015,55.141
p80,p77,AC,2020,55.141
p80,p77,AC,2023,55.141
p80,p77,AC,2026,55.141
p80,p77,AC,2029,55.141
p80,p77,AC,2032,55.141
p80,p77,AC,2035,55.141
p80,p77,AC,2038,55.141
p80,p77,AC,2041,55.141
p80,p77,AC,2044,55.141
p80,p77,AC,2047,55.141
p80,p77,AC,2050,55.141
p80,p78,AC,2010,2292.0
p80,p78,AC,2015,2292.0
p80,p78,AC,2020,2292.0
p80,p78,AC,2023,2292.0
p80,p78,AC,2026,2292.0
p80,p78,AC,2029,2292.0
p80,p78,AC,2032,2292.0
p80,p78,AC,2035,2292.0
p80,p78,AC,2038,2292.0
p80,p78,AC,2041,2292.0
p80,p78,AC,2044,2292.0
p80,p78,AC,2047,2292.0
p80,p78,AC,2050,2292.0
p80,p79,AC,2010,2798.253
p80,p79,AC,2015,2798.253
p80,p79,AC,2020,2798.253
p80,p79,AC,2023,2798.253
p80,p79,AC,2026,2798.253
p80,p79,AC,2029,2798.253
p80,p79,AC,2032,2798.253
p80,p79,AC,2035,7550.253
p80,p79,AC,2038,7550.253
p80,p79,AC,2041,7550.253
p80,p79,AC,2044,7550.253
p80,p79,AC,2047,7550.253
p80,p79,AC,2050,7550.253
p80,p81,AC,2010,2694.471
p80,p81,AC,2015,2694.471
p80,p81,AC,2020,2694.471
p80,p81,AC,2023,2694.471
p80,p81,AC,2026,2694.471
p80,p81,AC,2029,2694.471
p80,p81,AC,2032,2694.471
p80,p81,AC,2035,2694.471
p80,p81,AC,2038,2694.471
p80,p81,AC,2041,2694.471
p80,p81,AC,2044,2694.471
p80,p81,AC,2047,2694.471
p80,p81,AC,2050,2694.471
p80,p82,AC,2010,993.935
p80,p82,AC,2015,993.935
p80,p82,AC,2020,993.935
p80,p82,AC,2023,993.935
p80,p82,AC,2026,993.935
p80,p82,AC,2029,993.935
p80,p82,AC,2032,2140.935
p80,p82,AC,2035,2140.935
p80,p82,AC,2038,2140.935
p80,p82,AC,2041,2140.935
p80,p82,AC,2044,2140.935
p80,p82,AC,2047,2140.935
p80,p82,AC,2050,2140.935
p80,p83,AC,2010,2325.384
p80,p83,AC,2015,2325.384
p80,p83,AC,2020,2325.384
p80,p83,AC,2023,2325.384
p80,p83,AC,2026,2325.384
p80,p83,AC,2029,2325.384
p80,p83,AC,2032,4118.384
p80,p83,AC,2035,4118.384
p80,p83,AC,2038,4118.384
p80,p83,AC,2041,4118.384
p80,p83,AC,2044,4118.384
p80,p83,AC,2047,4118.384
p80,p83,AC,2050,4118.384
p80,p104,AC,2032,1788.918634
p80,p104,AC,2035,2872.878382
p80,p104,AC,2038,2876.399635
p80,p104,AC,2041,2876.399635
p80,p104,AC,2044,2876.399635
p80,p104,AC,2047,4902.566798
p80,p104,AC,2050,4902.566798
p80,p105,AC,2010,7414.726
p80,p105,AC,2015,7414.726
p80,p105,AC,2020,7414.726
p80,p105,AC,2023,7414.726
p80,p105,AC,2026,7414.726
p80,p105,AC,2029,7414.726
p80,p105,AC,2032,7414.726
p80,p105,AC,2035,12244.726
p80,p105,AC,2038,12244.726
p80,p105,AC,2041,12244.726
p80,p105,AC,2044,12244.726
p80,p105,AC,2047,12244.726
p80,p105,AC,2050,12244.726
p81,p70,AC,2010,3528.0
p81,p70,AC,2015,3528.0
p81,p70,AC,2020,3528.0
p81,p70,AC,2023,3528.0
p81,p70,AC,2026,3528.0
p81,p70,AC,2029,3528.0
p81,p70,AC,2032,3528.0
p81,p70,AC,2035,3528.0
p81,p70,AC,2038,3528.0
p81,p70,AC,2041,3528.0
p81,p70,AC,2044,3528.0
p81,p70,AC,2047,3528.0
p81,p70,AC,2050,3528.0
p81,p71,AC,2010,1793.0
p81,p71,AC,2015,1793.0
p81,p71,AC,2020,1793.0
p81,p71,AC,2023,1793.0
p81,p71,AC,2026,1793.0
p81,p71,AC,2029,1793.0
p81,p71,AC,2032,1793.0
p81,p71,AC,2035,1793.0
p81,p71,AC,2038,1793.0
p81,p71,AC,2041,1793.0
p81,p71,AC,2044,1793.0
p81,p71,AC,2047,1793.0
p81,p71,AC,2050,1793.0
p81,p72,AC,2010,4271.939
p81,p72,AC,2015,4271.939
p81,p72,AC,2020,4271.939
p81,p72,AC,2023,4271.939
p81,p72,AC,2026,4271.939
p81,p72,AC,2029,4271.939
p81,p72,AC,2032,9650.939
p81,p72,AC,2035,9650.939
p81,p72,AC,2038,9650.939
p81,p72,AC,2041,9650.939
p81,p72,AC,2044,9650.939
p81,p72,AC,2047,9650.939
p81,p72,AC,2050,9650.939
p81,p80,AC,2010,2384.483
p81,p80,AC,2015,2384.483
p81,p80,AC,2020,2384.483
p81,p80,AC,2023,2384.483
p81,p80,AC,2026,2384.483
p81,p80,AC,2029,2384.483
p81,p80,AC,2032,2384.483
p81,p80,AC,2035,2384.483
p81,p80,AC,2038,2384.483
p81,p80,AC,2041,2384.483
p81,p80,AC,2044,2384.483
p81,p80,AC,2047,2384.483
p81,p80,AC,2050,2384.483
p81,p82,AC,2010,2558.854
p81,p82,AC,2015,2558.854
p81,p82,AC,2020,2558.854
p81,p82,AC,2023,2558.854
p81,p82,AC,2026,2558.854
p81,p82,AC,2029,2558.854
p81,p82,AC,2032,2558.854
p81,p82,AC,2035,2558.854
p81,p82,AC,2038,2558.854
p81,p82,AC,2041,2558.854
p81,p82,AC,2044,2558.854
p81,p82,AC,2047,2558.854
p81,p82,AC,2050,2558.854
p81,p83,AC,2010,2457.43
p81,p83,AC,2015,2457.43
p81,p83,AC,2020,2457.43
p81,p83,AC,2023,2457.43
p81,p83,AC,2026,2457.43
p81,p83,AC,2029,2457.43
p81,p83,AC,2032,2457.43
p81,p83,AC,2035,2457.43
p81,p83,AC,2038,2457.43
p81,p83,AC,2041,2457.43
p81,p83,AC,2044,2457.43
p81,p83,AC,2047,2457.43
p81,p83,AC,2050,2457.43
p81,p93,AC,2010,1388.263
p81,p93,AC,2015,1388.263
p81,p93,AC,2020,1388.263
p81,p93,AC,2023,1388.263
p81,p93,AC,2026,1388.263
p81,p93,AC,2029,1388.263
p81,p93,AC,2032,1388.263
p81,p93,AC,2035,1388.263
p81,p93,AC,2038,1388.263
p81,p93,AC,2041,1388.263
p81,p93,AC,2044,1388.263
p81,p93,AC,2047,1388.263
p81,p93,AC,2050,1388.263
p81,p108,AC,2010,39.388
p81,p108,AC,2015,39.388
p81,p108,AC,2020,39.388
p81,p108,AC,2023,39.388
p81,p108,AC,2026,39.388
p81,p108,AC,2029,39.388
p81,p108,AC,2032,39.388
p81,p108,AC,2035,39.388
p81,p108,AC,2038,39.388
p81,p108,AC,2041,39.388
p81,p108,AC,2044,39.388
p81,p108,AC,2047,39.388
p81,p108,AC,2050,39.388
p82,p80,AC,2010,4516.274
p82,p80,AC,2015,4516.274
p82,p80,AC,2020,4516.274
p82,p80,AC,2023,4516.274
p82,p80,AC,2026,4516.274
p82,p80,AC,2029,4516.274
p82,p80,AC,2032,5663.274
p82,p80,AC,2035,5663.274
p82,p80,AC,2038,5663.274
p82,p80,AC,2041,5663.274
p82,p80,AC,2044,5663.274
p82,p80,AC,2047,5663.274
p82,p80,AC,2050,5663.274
p82,p81,AC,2010,3603.857
p82,p81,AC,2015,3603.857
p82,p81,AC,2020,3603.857
p82,p81,AC,2023,3603.857
p82,p81,AC,2026,3603.857
p82,p81,AC,2029,3603.857
p82,p81,AC,2032,3603.857
p82,p81,AC,2035,3603.857
p82,p81,AC,2038,3603.857
p82,p81,AC,2041,3603.857
p82,p81,AC,2044,3603.857
p82,p81,AC,2047,3603.857
p82,p81,AC,2050,3603.857
p82,p83,AC,2010,2330.985
p82,p83,AC,2015,2330.985
p82,p83,AC,2020,2330.985
p82,p83,AC,2023,2330.985
p82,p83,AC,2026,2330.985
p82,p83,AC,2029,2330.985
p82,p83,AC,2032,2330.985
p82,p83,AC,2035,2330.985
p82,p83,AC,2038,2330.985
p82,p83,AC,2041,2330.985
p82,p83,AC,2044,2330.985
p82,p83,AC,2047,2330.985
p82,p83,AC,2050,2330.985
p83,p80,AC,2010,2335.156
p83,p80,AC,2015,2335.156
p83,p80,AC,2020,2335.156
p83,p80,AC,2023,2335.156
p83,p80,AC,2026,2335.156
p83,p80,AC,2029,2335.156
p83,p80,AC,2032,4128.156
p83,p80,AC,2035,4128.156
p83,p80,AC,2038,4128.156
p83,p80,AC,2041,4128.156
p83,p80,AC,2044,4128.156
p83,p80,AC,2047,4128.156
p83,p80,AC,2050,4128.156
p83,p81,AC,2010,2340.929
p83,p81,AC,2015,2340.929
p83,p81,AC,2020,2340.929
p83,p81,AC,2023,2340.929
p83,p81,AC,2026,2340.929
p83,p81,AC,2029,2340.929
p83,p81,AC,2032,2340.929
p83,p81,AC,2035,2340.929
p83,p81,AC,2038,2340.929
p83,p81,AC,2041,2340.929
p83,p81,AC,2044,2340.929
p83,p81,AC,2047,2340.929
p83,p81,AC,2050,2340.929
p83,p82,AC,2010,1839.788
p83,p82,AC,2015,1839.788
p83,p82,AC,2020,1839.788
p83,p82,AC,2023,1839.788
p83,p82,AC,2026,1839.788
p83,p82,AC,2029,1839.788
p83,p82,AC,2032,1839.788
p83,p82,AC,2035,1839.788
p83,p82,AC,2038,1839.788
p83,p82,AC,2041,1839.788
p83,p82,AC,2044,1839.788
p83,p82,AC,2047,1839.788
p83,p82,AC,2050,1839.788
p83,p105,AC,2010,2376.02
p83,p105,AC,2015,2376.02
p83,p105,AC,2020,2376.02
p83,p105,AC,2023,2376.02
p83,p105,AC,2026,2376.02
p83,p105,AC,2029,2376.02
p83,p105,AC,2032,2376.02
p83,p105,AC,2035,2376.02
p83,p105,AC,2038,2376.02
p83,p105,AC,2041,2376.02
p83,p105,AC,2044,2376.02
p83,p105,AC,2047,2376.02
p83,p105,AC,2050,2376.02
p83,p107,AC,2010,4349.647
